-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2012 through 01/01/2018 in LST
Location: Latitude  4.7959   Longitude -75.6817 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2138.33 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WS2M,WD2M
2016,12,7,15,17.49,85.84,3.0,0.29,277.8
2016,12,7,16,16.92,90.75,2.57,0.24,284.6
2016,12,7,17,16.27,95.9,2.24,0.16,296.6
2016,12,7,18,15.79,97.97,1.91,0.07,315.0
2016,12,7,19,15.58,97.97,1.83,0.02,26.6
2016,12,7,20,15.35,98.64,1.83,0.05,90.0
2016,12,7,21,15.19,98.69,1.93,0.07,98.1
2016,12,7,22,15.05,98.62,2.15,0.09,77.5
2016,12,7,23,14.9,98.5,2.6,0.14,54.0
2016,12,8,0,14.71,98.45,2.97,0.18,40.6
2016,12,8,1,14.47,98.62,3.42,0.24,27.6
2016,12,8,2,14.24,98.82,4.02,0.26,20.6
2016,12,8,3,14.1,98.63,4.71,0.27,21.8
2016,12,8,4,13.93,98.43,5.4,0.28,25.6
2016,12,8,5,13.78,98.27,6.21,0.28,30.3
2016,12,8,6,13.77,97.93,6.81,0.23,41.4
2016,12,8,7,14.25,97.72,39.73,0.08,29.7
2016,12,8,8,14.91,98.0,42.33,0.16,280.6
2016,12,8,9,15.6,96.82,44.04,0.18,282.5
2016,12,8,10,16.05,94.67,44.74,0.18,276.3
2016,12,8,11,16.54,91.43,43.88,0.2,267.1
2016,12,8,12,17.03,87.39,42.99,0.26,265.6
2016,12,8,13,17.43,83.61,43.26,0.35,263.5
2016,12,8,14,17.47,83.14,45.28,0.45,263.7
2016,12,8,15,17.04,86.94,46.88,0.48,264.1
2016,12,8,16,16.41,92.63,43.61,0.45,267.5
2016,12,8,17,15.8,97.11,37.1,0.31,271.8
2016,12,8,18,15.08,99.65,29.35,0.18,273.2
2016,12,8,19,14.53,100.0,22.72,0.17,270.0
2016,12,8,20,14.1,100.0,18.3,0.22,267.4
2016,12,8,21,13.75,100.0,15.66,0.28,261.9
2016,12,8,22,13.47,100.0,16.22,0.39,259.6
2016,12,8,23,13.22,99.96,15.82,0.38,254.9
2016,12,9,0,13.1,99.85,15.23,0.33,252.1
2016,12,9,1,13.1,99.19,13.13,0.34,249.4
2016,12,9,2,13.11,98.49,12.16,0.39,248.7
2016,12,9,3,13.09,98.1,14.01,0.43,251.1
2016,12,9,4,13.05,97.9,18.54,0.47,255.1
2016,12,9,5,12.9,98.34,22.68,0.43,256.6
2016,12,9,6,12.86,99.18,24.07,0.3,254.6
2016,12,9,7,13.68,98.81,8.53,0.35,248.5
2016,12,9,8,14.47,97.88,8.57,0.43,242.2
2016,12,9,9,15.31,95.61,7.93,0.49,240.8
2016,12,9,10,16.22,90.36,5.63,0.51,245.9
2016,12,9,11,17.42,81.71,3.24,0.54,252.9
2016,12,9,12,18.53,74.06,2.47,0.58,263.1
2016,12,9,13,19.02,71.11,2.76,0.63,269.1
2016,12,9,14,18.78,72.93,2.99,0.65,272.6
2016,12,9,15,18.11,77.65,2.89,0.63,274.5
2016,12,9,16,17.2,84.47,2.85,0.58,273.9
2016,12,9,17,16.21,93.05,2.63,0.44,272.6
2016,12,9,18,15.58,96.8,2.29,0.37,270.0
2016,12,9,19,15.2,98.19,1.99,0.4,264.3
2016,12,9,20,14.92,99.16,2.48,0.38,261.0
2016,12,9,21,14.67,99.75,3.55,0.37,263.8
2016,12,9,22,14.52,99.73,5.18,0.32,266.4
2016,12,9,23,14.42,99.52,7.08,0.3,266.2
2016,12,10,0,14.23,99.41,8.49,0.28,268.0
2016,12,10,1,13.94,99.37,8.98,0.27,270.0
2016,12,10,2,13.62,99.34,8.47,0.21,270.0
2016,12,10,3,13.19,99.54,7.03,0.17,270.0
2016,12,10,4,12.83,99.28,5.49,0.18,273.2
2016,12,10,5,12.76,98.2,4.01,0.26,261.3
2016,12,10,6,12.76,97.77,2.37,0.27,228.0
2016,12,10,7,13.22,97.99,0.94,0.22,185.2
2016,12,10,8,13.85,96.79,0.85,0.26,177.8
2016,12,10,9,14.81,92.83,1.14,0.26,171.3
2016,12,10,10,16.7,80.05,1.21,0.24,180.0
2016,12,10,11,18.56,68.95,1.22,0.19,214.5
2016,12,10,12,19.67,64.37,1.21,0.26,237.5
2016,12,10,13,20.08,63.37,1.18,0.36,250.6
2016,12,10,14,19.59,66.36,1.14,0.41,254.3
2016,12,10,15,18.76,71.7,1.26,0.38,257.8
2016,12,10,16,17.79,79.03,1.86,0.3,262.4
2016,12,10,17,16.67,89.74,2.32,0.18,260.5
2016,12,10,18,15.78,95.39,3.31,0.07,171.9
2016,12,10,19,15.27,98.22,3.86,0.06,128.7
2016,12,10,20,14.97,99.11,3.65,0.04,135.0
2016,12,10,21,14.8,99.49,3.53,0.02,153.4
2016,12,10,22,14.62,99.75,2.65,0.03,198.4
2016,12,10,23,14.45,99.91,1.94,0.05,191.3
2016,12,11,0,14.31,99.85,1.38,0.05,191.3
2016,12,11,1,14.18,99.78,1.09,0.06,180.0
2016,12,11,2,14.06,99.34,0.84,0.06,180.0
2016,12,11,3,13.95,98.87,0.65,0.06,170.5
2016,12,11,4,13.76,98.78,0.46,0.04,165.9
2016,12,11,5,13.47,98.78,0.3,0.05,143.1
2016,12,11,6,13.33,98.44,0.23,0.14,140.7
2016,12,11,7,14.33,96.46,0.0,0.16,166.0
2016,12,11,8,15.84,89.87,0.01,0.24,192.3
2016,12,11,9,17.73,76.69,0.0,0.3,203.2
2016,12,11,10,19.18,67.86,0.0,0.37,215.0
2016,12,11,11,19.9,64.47,0.0,0.42,224.0
2016,12,11,12,20.14,63.09,0.01,0.46,233.9
2016,12,11,13,20.17,62.92,0.01,0.48,244.0
2016,12,11,14,20.14,63.73,0.01,0.5,251.2
2016,12,11,15,19.69,66.75,0.01,0.47,257.7
2016,12,11,16,18.79,73.67,0.01,0.41,263.0
2016,12,11,17,17.61,85.94,0.01,0.31,264.5
2016,12,11,18,16.53,96.07,0.01,0.27,243.4
2016,12,11,19,15.99,92.18,0.01,0.25,223.4
2016,12,11,20,15.53,94.44,0.01,0.22,177.4
2016,12,11,21,15.03,97.49,0.01,0.26,155.4
2016,12,11,22,14.62,99.65,0.02,0.2,159.8
2016,12,11,23,14.35,100.0,0.01,0.14,171.9
2016,12,12,0,14.18,100.0,0.01,0.12,175.2
2016,12,12,1,14.03,100.0,0.01,0.11,164.7
2016,12,12,2,13.89,100.0,0.01,0.14,146.3
2016,12,12,3,13.77,99.75,0.01,0.17,121.0
2016,12,12,4,13.61,99.93,0.01,0.18,99.5
2016,12,12,5,13.4,100.0,0.01,0.18,90.0
2016,12,12,6,13.37,99.91,0.01,0.17,90.0
2016,12,12,7,14.45,94.51,0.03,0.08,82.9
2016,12,12,8,16.2,85.19,0.02,0.02,333.4
2016,12,12,9,17.94,76.16,0.01,0.06,251.5
2016,12,12,10,19.37,69.22,0.02,0.16,240.3
2016,12,12,11,20.32,64.68,0.02,0.22,237.7
2016,12,12,12,20.58,63.54,0.02,0.27,243.4
2016,12,12,13,20.41,64.58,0.03,0.32,249.9
2016,12,12,14,19.97,66.91,0.03,0.34,254.7
2016,12,12,15,19.27,71.22,0.04,0.34,256.4
2016,12,12,16,18.43,78.61,0.05,0.3,254.6
2016,12,12,17,17.6,86.27,0.06,0.19,242.1
2016,12,12,18,16.51,92.24,0.07,0.18,218.2
2016,12,12,19,15.84,94.41,0.09,0.25,198.4
2016,12,12,20,15.42,95.49,0.09,0.34,197.3
2016,12,12,21,15.04,97.3,0.1,0.36,204.4
2016,12,12,22,14.6,99.19,0.1,0.36,203.0
2016,12,12,23,14.17,100.0,0.09,0.34,197.3
2016,12,13,0,13.78,100.0,0.08,0.3,193.6
2016,12,13,1,13.47,100.0,0.09,0.24,189.5
2016,12,13,2,13.31,100.0,0.1,0.21,180.0
2016,12,13,3,13.16,100.0,0.13,0.16,172.9
2016,12,13,4,13.12,99.61,0.17,0.15,160.4
2016,12,13,5,12.92,99.31,0.2,0.18,141.8
2016,12,13,6,12.89,98.6,0.19,0.22,129.5
2016,12,13,7,13.83,94.18,3.77,0.37,130.6
2016,12,13,8,14.92,89.81,1.75,0.43,144.5
2016,12,13,9,16.35,82.27,1.09,0.46,168.7
2016,12,13,10,18.25,72.15,0.91,0.48,195.8
2016,12,13,11,19.84,65.49,0.86,0.46,220.6
2016,12,13,12,20.7,62.5,1.11,0.47,241.8
2016,12,13,13,20.6,63.23,1.39,0.49,253.4
2016,12,13,14,19.8,68.0,1.78,0.48,259.2
2016,12,13,15,18.93,74.16,2.26,0.38,264.0
2016,12,13,16,17.92,81.68,2.86,0.27,267.9
2016,12,13,17,16.82,90.66,2.87,0.09,257.5
2016,12,13,18,16.08,95.97,2.85,0.06,170.5
2016,12,13,19,15.78,97.7,2.36,0.09,173.7
2016,12,13,20,15.58,98.19,2.2,0.11,190.3
2016,12,13,21,15.37,98.63,1.99,0.12,200.0
2016,12,13,22,15.18,99.11,1.97,0.13,212.5
2016,12,13,23,14.99,99.27,2.14,0.13,218.7
2016,12,14,0,14.82,99.42,1.98,0.12,221.6
2016,12,14,1,14.62,99.51,1.86,0.14,219.3
2016,12,14,2,14.42,99.46,1.76,0.15,216.9
2016,12,14,3,14.29,98.61,1.55,0.16,243.4
2016,12,14,4,14.11,98.1,1.23,0.28,278.1
2016,12,14,5,13.84,98.33,0.97,0.39,288.0
2016,12,14,6,13.88,97.53,0.79,0.37,288.9
2016,12,14,7,14.69,96.38,0.05,0.09,302.0
2016,12,14,8,16.21,89.73,0.05,0.04,0.0
2016,12,14,9,18.24,76.23,0.06,0.17,302.7
2016,12,14,10,20.22,64.91,0.07,0.28,292.9
2016,12,14,11,21.36,59.86,0.09,0.36,293.0
2016,12,14,12,21.38,60.16,0.12,0.41,291.5
2016,12,14,13,20.98,62.54,0.17,0.41,292.8
2016,12,14,14,20.5,65.19,0.2,0.4,296.6
2016,12,14,15,19.78,69.37,0.22,0.38,299.9
2016,12,14,16,18.91,75.19,0.24,0.31,307.2
2016,12,14,17,17.77,85.84,0.25,0.19,312.9
2016,12,14,18,16.74,92.75,0.26,0.18,63.4
2016,12,14,19,16.01,95.01,0.27,0.3,84.3
2016,12,14,20,15.39,96.79,0.25,0.33,90.0
2016,12,14,21,14.91,98.02,0.23,0.37,96.2
2016,12,14,22,14.62,98.57,0.2,0.43,113.5
2016,12,14,23,14.35,99.12,0.19,0.45,135.0
2016,12,15,0,13.91,100.0,0.19,0.5,140.6
2016,12,15,1,13.35,100.0,0.19,0.52,131.1
2016,12,15,2,12.87,100.0,0.21,0.47,124.7
2016,12,15,3,12.6,100.0,0.24,0.42,121.4
2016,12,15,4,12.44,100.0,0.26,0.39,114.0
2016,12,15,5,12.27,100.0,0.29,0.39,109.4
2016,12,15,6,12.37,100.0,0.34,0.38,113.2
2016,12,15,7,14.33,94.95,4.95,0.35,106.4
2016,12,15,8,16.4,88.81,5.75,0.35,111.5
2016,12,15,9,18.03,80.99,5.65,0.4,118.5
2016,12,15,10,19.27,74.01,5.61,0.37,128.4
2016,12,15,11,20.01,70.31,5.28,0.32,165.5
2016,12,15,12,20.48,68.28,4.98,0.34,202.8
2016,12,15,13,20.07,70.76,5.01,0.33,220.0
2016,12,15,14,19.38,75.8,5.37,0.28,222.1
2016,12,15,15,18.66,82.22,5.8,0.21,219.1
2016,12,15,16,17.93,89.37,6.26,0.1,196.7
2016,12,15,17,17.11,95.58,6.71,0.11,138.8
2016,12,15,18,16.29,98.63,7.2,0.12,138.4
2016,12,15,19,15.92,99.16,7.62,0.12,160.0
2016,12,15,20,15.52,99.44,8.12,0.14,180.0
2016,12,15,21,15.25,99.11,8.59,0.27,173.7
2016,12,15,22,14.82,99.57,8.03,0.29,182.0
2016,12,15,23,14.35,100.0,7.54,0.26,188.7
2016,12,16,0,13.9,100.0,6.09,0.27,193.0
2016,12,16,1,13.57,100.0,4.9,0.3,193.6
2016,12,16,2,13.32,99.43,4.39,0.34,195.3
2016,12,16,3,13.1,98.87,4.12,0.4,200.7
2016,12,16,4,12.97,98.5,4.08,0.4,206.6
2016,12,16,5,12.78,98.71,3.85,0.4,208.5
2016,12,16,6,12.83,98.64,3.62,0.38,201.8
2016,12,16,7,14.19,98.54,3.19,0.26,177.8
2016,12,16,8,15.57,96.37,3.5,0.24,187.1
2016,12,16,9,16.9,89.07,3.55,0.23,189.9
2016,12,16,10,18.36,78.89,3.79,0.2,194.7
2016,12,16,11,19.09,73.78,3.97,0.2,210.5
2016,12,16,12,19.23,72.89,4.07,0.26,229.6
2016,12,16,13,19.12,74.15,4.78,0.33,237.3
2016,12,16,14,18.89,76.53,4.69,0.35,239.0
2016,12,16,15,18.38,81.05,4.93,0.3,241.7
2016,12,16,16,17.63,88.33,5.63,0.19,248.7
2016,12,16,17,16.84,95.2,6.92,0.07,225.0
2016,12,16,18,16.02,98.82,8.61,0.04,206.6
2016,12,16,19,15.6,99.43,9.17,0.08,135.0
2016,12,16,20,15.28,99.78,9.2,0.11,138.8
2016,12,16,21,15.01,99.81,9.36,0.12,149.0
2016,12,16,22,14.7,99.86,8.99,0.15,160.4
2016,12,16,23,14.41,99.72,9.27,0.18,160.6
2016,12,17,0,14.08,99.14,10.98,0.26,152.4
2016,12,17,1,13.78,98.39,13.8,0.34,143.5
2016,12,17,2,13.53,98.03,16.12,0.36,141.8
2016,12,17,3,13.3,97.88,20.99,0.36,140.6
2016,12,17,4,13.09,97.78,24.89,0.34,135.0
2016,12,17,5,12.94,97.55,27.3,0.33,137.5
2016,12,17,6,13.1,97.08,25.94,0.31,148.4
2016,12,17,7,14.39,98.03,2.42,0.23,192.8
2016,12,17,8,15.77,96.38,1.62,0.31,231.6
2016,12,17,9,17.57,84.98,0.96,0.4,238.3
2016,12,17,10,19.54,69.96,0.59,0.43,247.0
2016,12,17,11,20.85,62.94,0.38,0.49,259.4
2016,12,17,12,21.55,59.59,0.31,0.57,271.0
2016,12,17,13,21.37,60.18,0.26,0.61,277.6
2016,12,17,14,20.77,63.36,0.23,0.57,283.1
2016,12,17,15,19.66,69.27,0.21,0.49,287.7
2016,12,17,16,18.55,76.35,0.2,0.38,289.9
2016,12,17,17,17.46,84.39,0.19,0.22,291.8
2016,12,17,18,16.54,92.84,0.18,0.11,333.4
2016,12,17,19,16.03,96.39,0.19,0.14,39.3
2016,12,17,20,15.66,97.72,0.25,0.13,57.5
2016,12,17,21,15.42,98.48,0.24,0.08,66.8
2016,12,17,22,15.24,98.97,0.22,0.05,90.0
2016,12,17,23,15.02,99.47,0.19,0.03,108.4
2016,12,18,0,14.78,99.7,0.19,0.03,135.0
2016,12,18,1,14.51,99.95,0.2,0.01,180.0
2016,12,18,2,14.2,100.0,0.3,0.01,135.0
2016,12,18,3,13.87,100.0,0.48,0.01,135.0
2016,12,18,4,13.49,100.0,0.56,0.05,101.3
2016,12,18,5,13.18,100.0,0.63,0.22,108.4
2016,12,18,6,13.3,99.27,0.62,0.36,121.5
2016,12,18,7,14.94,93.59,0.18,0.08,180.0
2016,12,18,8,17.11,80.69,0.2,0.1,241.0
2016,12,18,9,19.1,69.22,0.22,0.18,250.6
2016,12,18,10,20.28,63.57,0.25,0.22,251.6
2016,12,18,11,20.72,62.18,0.26,0.25,251.6
2016,12,18,12,21.15,61.7,0.26,0.28,250.9
2016,12,18,13,21.27,62.12,0.25,0.31,251.0
2016,12,18,14,20.86,64.72,0.25,0.32,255.5
2016,12,18,15,20.04,69.71,0.25,0.29,260.2
2016,12,18,16,19.05,77.04,0.27,0.23,262.6
2016,12,18,17,17.9,86.6,0.3,0.14,261.9
2016,12,18,18,16.78,93.87,0.33,0.04,243.4
2016,12,18,19,16.16,96.65,0.35,0.03,161.6
2016,12,18,20,15.74,97.95,0.35,0.04,135.0
2016,12,18,21,15.31,99.14,0.37,0.05,143.1
2016,12,18,22,14.89,100.0,0.33,0.08,129.8
2016,12,18,23,14.54,100.0,0.29,0.08,135.0
2016,12,19,0,14.31,100.0,0.26,0.12,121.0
2016,12,19,1,14.1,100.0,0.23,0.17,107.4
2016,12,19,2,13.84,100.0,0.21,0.18,93.2
2016,12,19,3,13.49,100.0,0.22,0.2,81.5
2016,12,19,4,13.1,100.0,0.21,0.2,66.0
2016,12,19,5,12.73,100.0,0.22,0.2,66.0
2016,12,19,6,12.69,100.0,0.18,0.27,77.0
2016,12,19,7,14.6,93.1,6.6,0.28,77.5
2016,12,19,8,16.4,82.92,5.29,0.29,80.2
2016,12,19,9,18.27,72.58,4.75,0.22,92.6
2016,12,19,10,19.92,65.01,3.8,0.11,111.8
2016,12,19,11,20.99,60.96,3.18,0.07,213.7
2016,12,19,12,21.37,59.99,3.36,0.17,246.4
2016,12,19,13,21.27,60.85,3.46,0.25,258.2
2016,12,19,14,20.7,64.2,3.57,0.28,263.9
2016,12,19,15,19.68,70.58,3.75,0.26,270.0
2016,12,19,16,18.54,79.4,3.86,0.2,272.9
2016,12,19,17,17.33,89.91,4.01,0.1,275.7
2016,12,19,18,16.21,96.85,4.54,0.01,315.0
2016,12,19,19,15.56,98.63,6.31,0.05,78.7
2016,12,19,20,15.06,99.45,6.59,0.11,90.0
2016,12,19,21,14.58,99.92,7.59,0.12,110.0
2016,12,19,22,14.13,100.0,7.85,0.16,119.7
2016,12,19,23,13.72,100.0,7.97,0.21,112.8
2016,12,20,0,13.38,99.88,7.51,0.23,99.9
2016,12,20,1,13.03,99.78,6.79,0.25,90.0
2016,12,20,2,12.7,99.87,6.56,0.26,79.1
2016,12,20,3,12.37,99.51,6.69,0.3,82.4
2016,12,20,4,12.11,99.29,7.46,0.31,84.5
2016,12,20,5,12.01,99.36,8.49,0.22,90.0
2016,12,20,6,12.2,99.06,9.43,0.28,90.0
2016,12,20,7,12.76,98.01,3.46,0.51,83.3
2016,12,20,8,13.27,96.51,3.38,0.56,85.9
2016,12,20,9,13.82,93.93,3.08,0.58,99.0
2016,12,20,10,14.67,89.63,2.98,0.57,111.6
2016,12,20,11,15.72,83.16,3.08,0.56,118.9
2016,12,20,12,16.75,77.07,3.49,0.49,122.4
2016,12,20,13,17.37,74.02,4.88,0.34,126.5
2016,12,20,14,17.24,75.31,7.44,0.16,150.3
2016,12,20,15,16.75,79.43,9.27,0.14,210.3
2016,12,20,16,16.02,85.62,10.95,0.14,249.0
2016,12,20,17,15.12,93.67,13.41,0.07,296.6
2016,12,20,18,14.4,98.19,16.7,0.06,18.5
2016,12,20,19,14.1,99.27,18.62,0.07,26.6
2016,12,20,20,13.96,99.22,18.27,0.11,52.1
2016,12,20,21,13.91,98.87,16.33,0.17,45.0
2016,12,20,22,13.91,98.24,13.74,0.18,22.4
2016,12,20,23,13.88,97.69,10.34,0.17,0.0
2016,12,21,0,13.76,97.61,6.89,0.19,317.1
2016,12,21,1,13.59,97.51,4.28,0.26,290.6
2016,12,21,2,13.43,97.35,2.62,0.32,266.4
2016,12,21,3,13.13,97.94,1.6,0.4,249.3
2016,12,21,4,12.79,98.32,1.01,0.41,240.9
2016,12,21,5,12.45,98.77,0.75,0.42,233.7
2016,12,21,6,12.33,99.19,0.54,0.4,223.0
2016,12,21,7,13.39,98.4,2.11,0.48,219.0
2016,12,21,8,14.43,95.54,1.92,0.55,230.2
2016,12,21,9,15.78,86.84,2.2,0.63,241.4
2016,12,21,10,17.09,78.27,3.61,0.72,249.5
2016,12,21,11,18.24,71.67,5.67,0.82,256.0
2016,12,21,12,19.01,68.29,8.61,0.9,261.7
2016,12,21,13,18.83,69.51,10.75,0.93,265.7
2016,12,21,14,18.22,73.02,12.72,0.92,268.1
2016,12,21,15,17.43,77.49,14.46,0.87,270.0
2016,12,21,16,16.39,84.35,15.96,0.74,272.3
2016,12,21,17,15.2,92.9,16.66,0.52,273.3
2016,12,21,18,14.28,97.75,16.35,0.34,271.7
2016,12,21,19,13.84,98.77,13.59,0.29,270.0
2016,12,21,20,13.43,99.32,11.11,0.22,272.6
2016,12,21,21,13.08,99.49,9.08,0.2,272.9
2016,12,21,22,12.76,99.49,9.29,0.22,270.0
2016,12,21,23,12.47,99.3,9.32,0.2,267.1
2016,12,22,0,12.25,99.28,8.18,0.16,259.4
2016,12,22,1,12.02,99.29,7.1,0.16,251.6
2016,12,22,2,11.71,99.29,5.47,0.15,241.7
2016,12,22,3,11.34,99.31,3.64,0.11,232.1
2016,12,22,4,10.97,99.42,2.39,0.08,219.8
2016,12,22,5,10.64,99.34,1.73,0.06,189.5
2016,12,22,6,10.67,99.2,1.4,0.06,198.5
2016,12,22,7,11.91,97.39,0.22,0.09,167.5
2016,12,22,8,13.87,91.09,0.13,0.11,236.3
2016,12,22,9,16.76,73.44,0.23,0.29,266.1
2016,12,22,10,19.17,61.33,0.68,0.45,272.5
2016,12,22,11,20.21,58.34,0.89,0.58,273.0
2016,12,22,12,20.42,58.67,1.27,0.68,273.4
2016,12,22,13,20.23,60.45,1.28,0.73,273.9
2016,12,22,14,19.68,63.7,1.15,0.73,273.9
2016,12,22,15,19.0,67.62,1.23,0.68,275.9
2016,12,22,16,17.94,73.92,1.35,0.6,276.7
2016,12,22,17,16.58,84.13,1.51,0.42,275.4
2016,12,22,18,15.29,94.11,1.6,0.37,274.6
2016,12,22,19,14.76,95.85,1.87,0.42,275.4
2016,12,22,20,14.39,97.1,2.1,0.49,279.5
2016,12,22,21,14.17,97.59,2.18,0.49,279.5
2016,12,22,22,13.98,97.99,2.31,0.44,276.5
2016,12,22,23,13.73,98.52,2.15,0.44,263.5
2016,12,23,0,13.37,99.31,2.47,0.51,250.5
2016,12,23,1,12.95,100.0,2.95,0.57,249.3
2016,12,23,2,12.63,100.0,3.69,0.58,252.8
2016,12,23,3,12.43,100.0,4.23,0.56,251.2
2016,12,23,4,12.38,100.0,4.23,0.53,252.6
2016,12,23,5,12.41,99.86,4.41,0.53,251.2
2016,12,23,6,12.58,98.84,4.18,0.52,249.8
2016,12,23,7,13.59,98.15,0.4,0.41,268.6
2016,12,23,8,14.93,95.11,0.42,0.5,283.8
2016,12,23,9,16.52,86.36,0.46,0.61,286.1
2016,12,23,10,18.06,76.67,0.62,0.66,285.9
2016,12,23,11,19.34,69.25,0.72,0.68,285.3
2016,12,23,12,19.85,67.18,0.76,0.71,285.6
2016,12,23,13,19.59,69.07,0.77,0.7,284.8
2016,12,23,14,19.24,71.59,0.76,0.67,283.8
2016,12,23,15,18.73,74.74,0.7,0.6,285.4
2016,12,23,16,17.85,80.21,0.67,0.52,287.7
2016,12,23,17,16.73,88.04,0.66,0.36,290.9
2016,12,23,18,15.74,96.14,0.67,0.18,303.7
2016,12,23,19,15.3,98.4,0.66,0.15,331.7
2016,12,23,20,15.02,99.31,0.64,0.12,350.5
2016,12,23,21,14.84,99.7,0.62,0.13,4.4
2016,12,23,22,14.68,99.84,0.6,0.11,10.3
2016,12,23,23,14.55,99.59,0.6,0.12,20.0
2016,12,24,0,14.43,99.25,0.61,0.13,18.4
2016,12,24,1,14.24,99.2,0.61,0.15,28.3
2016,12,24,2,14.06,99.1,0.61,0.18,38.2
2016,12,24,3,14.02,98.6,0.59,0.24,41.6
2016,12,24,4,14.15,97.21,0.52,0.26,38.7
2016,12,24,5,14.24,96.33,0.49,0.16,14.9
2016,12,24,6,14.32,95.06,0.43,0.06,321.3
2016,12,24,7,14.97,94.97,2.57,0.06,288.5
2016,12,24,8,15.92,90.71,2.25,0.12,265.2
2016,12,24,9,17.2,81.45,2.08,0.11,280.3
2016,12,24,10,18.82,71.05,2.15,0.16,277.1
2016,12,24,11,20.07,64.99,2.32,0.2,272.9
2016,12,24,12,20.25,64.63,2.71,0.25,272.3
2016,12,24,13,20.09,66.17,3.01,0.28,272.0
2016,12,24,14,19.72,68.85,3.34,0.3,268.1
2016,12,24,15,19.12,73.26,3.86,0.29,266.1
2016,12,24,16,18.28,80.19,4.46,0.29,266.1
2016,12,24,17,17.15,91.18,5.33,0.2,264.3
2016,12,24,18,16.37,93.94,5.51,0.12,211.0
2016,12,24,19,15.94,95.52,5.69,0.14,167.9
2016,12,24,20,15.63,96.78,5.9,0.15,164.1
2016,12,24,21,15.39,97.51,5.83,0.18,192.5
2016,12,24,22,15.12,97.95,6.3,0.33,212.7
2016,12,24,23,14.8,98.61,6.59,0.41,218.0
2016,12,25,0,14.55,98.7,7.01,0.42,224.0
2016,12,25,1,14.45,98.26,7.75,0.39,226.0
2016,12,25,2,14.34,98.08,8.89,0.33,218.9
2016,12,25,3,14.13,98.5,10.19,0.28,214.8
2016,12,25,4,14.07,98.14,11.32,0.3,221.0
2016,12,25,5,13.87,98.06,12.06,0.36,252.1
2016,12,25,6,13.63,98.65,14.26,0.42,268.6
2016,12,25,7,14.22,98.52,15.85,0.52,265.6
2016,12,25,8,15.08,97.66,16.76,0.46,263.8
2016,12,25,9,15.85,94.84,15.86,0.36,260.3
2016,12,25,10,16.89,88.6,13.68,0.27,252.9
2016,12,25,11,18.35,79.02,10.57,0.25,258.2
2016,12,25,12,19.25,72.38,8.13,0.3,271.9
2016,12,25,13,19.37,72.33,6.49,0.37,274.6
2016,12,25,14,19.02,75.12,5.44,0.41,277.0
2016,12,25,15,18.48,79.37,4.26,0.38,279.0
2016,12,25,16,17.73,85.43,3.45,0.36,282.9
2016,12,25,17,16.82,94.45,3.35,0.26,287.7
2016,12,25,18,16.16,96.74,3.48,0.15,331.7
2016,12,25,19,15.86,97.92,3.79,0.18,353.7
2016,12,25,20,15.67,98.47,4.71,0.23,347.2
2016,12,25,21,15.5,98.66,5.12,0.26,346.5
2016,12,25,22,15.24,99.01,5.37,0.23,357.5
2016,12,25,23,14.99,99.25,5.77,0.17,13.2
2016,12,26,0,14.76,99.54,5.54,0.14,4.1
2016,12,26,1,14.41,99.6,6.08,0.14,17.1
2016,12,26,2,14.13,99.35,6.4,0.18,45.0
2016,12,26,3,14.07,98.59,6.83,0.22,71.6
2016,12,26,4,14.16,97.22,6.96,0.25,111.4
2016,12,26,5,14.03,96.33,7.54,0.37,170.8
2016,12,26,6,13.65,96.5,7.21,0.53,197.4
2016,12,26,7,14.08,96.96,1.93,0.48,203.4
2016,12,26,8,14.99,98.02,1.89,0.34,205.8
2016,12,26,9,15.7,97.57,1.66,0.35,203.6
2016,12,26,10,16.35,96.72,1.63,0.38,197.0
2016,12,26,11,17.91,86.75,1.59,0.39,210.5
2016,12,26,12,18.92,80.25,1.71,0.42,233.7
2016,12,26,13,19.8,72.32,1.84,0.45,240.6
2016,12,26,14,20.07,68.93,2.04,0.48,256.8
2016,12,26,15,19.53,72.26,2.6,0.55,271.0
2016,12,26,16,18.35,80.24,3.68,0.54,273.2
2016,12,26,17,17.03,90.59,4.85,0.41,270.0
2016,12,26,18,16.06,97.17,5.54,0.28,265.9
2016,12,26,19,15.65,98.7,6.11,0.27,265.8
2016,12,26,20,15.38,99.0,6.65,0.27,270.0
2016,12,26,21,15.07,99.14,7.03,0.23,272.5
2016,12,26,22,14.78,99.16,7.55,0.19,276.0
2016,12,26,23,14.54,99.03,8.2,0.17,276.7
2016,12,27,0,14.29,98.9,9.63,0.16,277.1
2016,12,27,1,13.98,98.8,12.49,0.12,279.5
2016,12,27,2,13.67,98.79,14.87,0.07,278.1
2016,12,27,3,13.46,97.97,16.35,0.12,279.5
